3132742.027	887719.734	1.2139999900
3144160.851	1036945.934	0.2360000010
3232306.027	1422577.165	-1.6790000200
3235756.006	1390541.044	-0.3499999940
3267511.658	1407951.549	-1.5740000000
3282141.196	1437256.370	-1.4010000200
3317464.796	1151450.177	1.8079999700
3347448.888	1416788.322	-0.1729999930
3351060.790	1471789.062	-2.2030000700
3351881.111	1202065.228	1.4720000000
3354697.420	1463877.941	-2.2030000700
3357386.435	1236339.321	1.3450000300
3387235.661	1479801.394	-0.4120000000
3396846.006	1293853.385	1.1000000200
3413239.878	1371073.777	0.0500000007
3417516.864	1409293.919	-0.4169999960
3422714.029	1482521.566	0.1389999990
3460092.135	1461177.201	-0.4480000140
3477910.208	1230510.750	0.5410000090
3536368.497	1505705.290	-0.7720000150
3539114.708	1409498.413	0.2709999980
3614941.611	1381258.059	1.8420000100
3618338.468	1506136.243	-0.8230000140
3625882.692	874470.949	1.7760000200
3663264.968	1499888.000	-0.4490000010
3685147.813	1128766.540	0.2639999990
3700582.185	1549864.221	1.1219999800
3705852.154	1280962.494	2.7760000200
3710325.392	1539777.987	-2.4570000200
3729980.508	1066500.444	1.6210000500
3785290.856	1535399.560	-1.6670000600
3788789.032	1384421.950	0.9229999780
3818555.205	1418969.761	-0.2700000110
3845505.977	1461168.013	-0.5260000230
3876779.041	1530756.461	-1.6109999400
3879718.276	1005011.897	0.5030000210
3890051.214	1471126.903	-0.4670000080
3926470.882	1316775.394	0.2060000000
3950381.736	972035.114	1.1089999700
3950659.837	1535586.627	-4.3629999200
3950747.358	1537422.439	-4.3629999200
3955467.541	1130506.407	0.8889999990
3984726.276	1418243.266	-0.4539999960
4014366.574	1475571.262	-0.6190000180
4018363.823	1169655.892	0.5199999810
4042386.879	1540455.876	-2.1809999900
4058142.907	1427954.664	0.0320000015
4091954.973	1492774.730	-1.0650000600
4124606.341	1532124.517	-2.2019999000
4136676.679	1471270.516	-1.1820000400
4148221.200	1375712.273	-0.7110000250
4181694.692	1538080.562	-1.8750000000
4291466.532	2684312.616	-0.5210000280
4300239.022	2702048.807	-0.6399999860
4301902.425	2709631.227	-0.6399999860
4335142.787	2682397.489	-0.0939999968
4338464.527	2668520.900	0.9290000200
4345046.340	2668911.747	0.9380000230
4345115.897	2652072.292	0.7919999960
4363764.344	2669767.123	1.3320000200
4377545.332	2709884.964	-0.3059999940
4399219.073	2639787.902	0.3289999960
4423755.627	2683875.854	0.3380000000
4431813.217	2678473.486	0.9769999980
4483839.648	2720311.448	-0.1059999990
4486308.425	2682402.662	0.3899999860
4499307.171	2703364.990	1.5190000500
4507956.138	2657516.905	0.9100000260
4520263.542	2672388.926	0.5609999900
4523939.696	2722551.375	0.3700000050
4527957.041	2694535.028	0.7860000130
4532376.884	2694333.246	0.8119999770
4535301.394	2638669.416	0.3289999960
4545276.272	2664069.413	2.1619999400
4545892.764	2664460.884	2.1619999400
4545922.269	2747686.571	-0.6449999810
4546037.201	2794778.216	-0.5339999790
4547814.078	2683439.736	0.1630000030
4549838.424	2746545.641	-0.6449999810
4550556.820	2622959.523	0.3490000070
4552982.646	2767622.397	-0.2739999890
4556778.364	2630262.377	0.2060000000
4559493.062	2697646.993	1.0579999700
4561769.578	2694408.121	0.1940000060
4564250.440	2704524.881	0.1940000060
4566607.556	2651426.651	0.8740000130
4571509.998	2754347.747	-0.1080000030
4575024.583	2822753.179	-0.8769999740
4579248.125	2795318.291	-0.4460000100
4580062.796	2741946.980	-0.0640000030
4582088.630	2702916.238	-0.0130000003
4590591.174	2688113.229	1.3969999600
4592922.867	2732170.491	-0.0649999976
4594454.102	2783623.771	-0.4029999970
4595332.325	2708000.784	0.2249999940
4596185.979	2671332.276	0.4460000100
4599481.241	2751968.964	0.0759999976
4602101.688	2616569.394	0.1439999940
4605112.334	2678083.700	0.7739999890
4605485.129	2729283.282	0.0769999996
4605557.254	2763040.180	-0.3869999950
4615557.689	2631520.707	0.0790000036
4615651.527	2836489.263	-0.4099999960
4617214.946	2723396.766	-0.0879999995
4617822.222	2619403.607	-0.2259999960
4628977.108	2779883.522	-0.4230000080
4632296.599	2800858.207	-0.7260000110
4632621.465	2722012.128	-0.1330000010
4638067.543	2675396.238	0.3330000040
4638870.683	2807360.658	-0.7039999960
4640662.664	2646421.650	-0.3470000030
4645612.746	2743539.679	-0.2430000010
4651695.449	2624611.890	-0.5669999720
4653902.517	2831646.707	-0.6029999850
4680916.543	2687809.806	-0.2310000060
4685648.522	2789288.706	-0.4790000020
4686600.544	2616734.523	0.2249999940
4689771.841	2883929.020	-0.2199999990
4690020.413	2639776.673	-0.4219999910
4699212.447	2704240.517	0.1599999960
4700160.113	2762046.395	0.0170000009
4704412.594	2847413.992	-0.0659999996
4715848.206	2856419.023	-0.1389999990
4716691.333	2816710.787	-0.4009999930
4717157.597	2713283.745	0.1710000040
4718210.160	2756071.688	-0.4810000060
4720614.911	2717987.554	0.0700000003
4735130.311	2691365.438	0.2419999990
4735343.846	2668728.128	-0.7860000130
4736831.806	2827498.300	-0.6480000020
4737445.037	2784055.866	-0.2579999860
4742037.485	2833854.344	-0.6480000020
4745713.516	2678227.168	-0.7220000030
4754325.495	2750612.787	0.9259999990
4757439.398	2867425.613	-0.4329999980
4758836.816	2749105.729	0.4749999940
