3132742.027	887719.734	0.4440000060
3144160.851	1036945.934	0.3740000130
3232306.027	1422577.165	0.5109999780
3235756.006	1390541.044	0.4839999970
3267511.658	1407951.549	0.4510000050
3282141.196	1437256.370	0.4880000050
3317464.796	1151450.177	0.4180000130
3347448.888	1416788.322	0.4040000140
3351060.790	1471789.062	0.4659999910
3351881.111	1202065.228	0.4320000110
3354697.420	1463877.941	0.4659999910
3357386.435	1236339.321	0.3779999910
3387235.661	1479801.394	0.5939999820
3396846.006	1293853.385	0.3860000070
3413239.878	1371073.777	0.4239999950
3417516.864	1409293.919	0.4639999870
3422714.029	1482521.566	0.5789999960
3460092.135	1461177.201	0.6069999930
3477910.208	1230510.750	0.3729999960
3536368.497	1505705.290	0.3910000030
3539114.708	1409498.413	0.5440000300
3614941.611	1381258.059	0.4110000130
3618338.468	1506136.243	0.4329999980
3625882.692	874470.949	0.4670000080
3663264.968	1499888.000	0.4259999990
3685147.813	1128766.540	0.4120000000
3700582.185	1549864.221	0.6549999710
3705852.154	1280962.494	0.2630000110
3710325.392	1539777.987	0.5839999910
3729980.508	1066500.444	0.3700000050
3785290.856	1535399.560	0.5000000000
3788789.032	1384421.950	0.5400000210
3818555.205	1418969.761	0.4810000060
3845505.977	1461168.013	0.5090000030
3876779.041	1530756.461	0.5889999870
3879718.276	1005011.897	0.3889999990
3890051.214	1471126.903	0.4499999880
3926470.882	1316775.394	0.4469999970
3950381.736	972035.114	0.4339999850
3950659.837	1535586.627	0.5460000040
3950747.358	1537422.439	0.5460000040
3955467.541	1130506.407	0.4280000030
3984726.276	1418243.266	0.5419999960
4014366.574	1475571.262	0.5649999980
4018363.823	1169655.892	0.4519999920
4042386.879	1540455.876	0.6769999860
4058142.907	1427954.664	0.5619999770
4091954.973	1492774.730	0.4749999940
4124606.341	1532124.517	0.5279999970
4136676.679	1471270.516	0.5239999890
4148221.200	1375712.273	0.5759999750
4181694.692	1538080.562	0.6000000240
4291466.532	2684312.616	0.4145330190
4300239.022	2702048.807	0.4939999880
4301902.425	2709631.227	0.4939999880
4335142.787	2682397.489	0.2709475460
4338464.527	2668520.900	0.3560000060
4345046.340	2668911.747	0.3230000140
4345115.897	2652072.292	0.3925040960
4363764.344	2669767.123	0.3569818440
4377545.332	2709884.964	0.3840000030
4399219.073	2639787.902	0.3973036410
4423755.627	2683875.854	0.4070000050
4431813.217	2678473.486	0.3950000110
4483839.648	2720311.448	0.4390000100
4486308.425	2682402.662	0.3000000120
4499307.171	2703364.990	0.3829999860
4507956.138	2657516.905	0.1829999980
4520263.542	2672388.926	0.2599999900
4523939.696	2722551.375	0.3959999980
4527957.041	2694535.028	0.4052532610
4532376.884	2694333.246	0.3789227600
4535301.394	2638669.416	0.3100000020
4545276.272	2664069.413	0.3729999960
4545892.764	2664460.884	0.3729999960
4545922.269	2747686.571	0.4339999850
4546037.201	2794778.216	0.3631466330
4547814.078	2683439.736	0.2668377160
4549838.424	2746545.641	0.4339999850
4550556.820	2622959.523	0.3264531790
4552982.646	2767622.397	0.4096606370
4556778.364	2630262.377	0.3268713060
4559493.062	2697646.993	0.4359999900
4561769.578	2694408.121	0.4359999900
4564250.440	2704524.881	0.2840000090
4566607.556	2651426.651	0.3575983640
4571509.998	2754347.747	0.4250000120
4575024.583	2822753.179	0.3023227450
4579248.125	2795318.291	0.3400000040
4580062.796	2741946.980	0.4557861090
4582088.630	2702916.238	0.2520000040
4590591.174	2688113.229	0.4019903240
4592922.867	2732170.491	0.4920000140
4594454.102	2783623.771	0.4323695000
4595332.325	2708000.784	0.3469416800
4596185.979	2671332.276	0.3619999890
4599481.241	2751968.964	0.4199999870
4602101.688	2616569.394	0.4169999960
4605112.334	2678083.700	0.3611143830
4605485.129	2729283.282	0.4207007590
4605557.254	2763040.180	0.4082420770
4615557.689	2631520.707	0.4111569820
4615651.527	2836489.263	0.3149999980
4617214.946	2723396.766	0.3920064570
4617822.222	2619403.607	0.3249999880
4628977.108	2779883.522	0.3009999990
4632296.599	2800858.207	0.4300000070
4632621.465	2722012.128	0.4320000110
4638067.543	2675396.238	0.4323361810
4638870.683	2807360.658	0.3893046680
4640662.664	2646421.650	0.4055218100
4645612.746	2743539.679	0.4391763810
4651695.449	2624611.890	0.3910000030
4653902.517	2831646.707	0.3089999850
4680916.543	2687809.806	0.4079999920
4685648.522	2789288.706	0.3871044220
4686600.544	2616734.523	0.2590000030
4689771.841	2883929.020	0.3619999890
4690020.413	2639776.673	0.3159388900
4699212.447	2704240.517	0.3840000030
4700160.113	2762046.395	0.3970000150
4704412.594	2847413.992	0.3449999990
4715848.206	2856419.023	0.3790000080
