5110019.687	2160619.431	0.5657641290
5113424.253	2071739.828	0.5642947550
5114257.842	2071844.756	0.5643004780
5126812.020	1980481.010	0.4973563250
5140759.326	2078957.521	0.5646080970
5142149.771	2079138.895	0.5646365280
5157580.539	2021623.720	0.5059617160
5183575.029	2162966.855	0.5589282510
5188276.762	1945725.964	0.5206733940
5189902.801	2124695.611	0.5636978150
5233167.100	2009673.877	0.5939999820
3132742.027	887719.734	0.4869999890
3144160.851	1036945.934	0.4869999890
3232306.027	1422577.165	0.4802995030
3235756.006	1390541.044	0.4869999890
3267511.658	1407951.549	0.4869999890
3279875.398	1405367.818	0.4869999890
3282141.196	1437256.370	0.4784469310
3317464.796	1151450.177	0.4869999890
3338401.430	1480972.251	0.4670000080
3347448.888	1416788.322	0.4869999890
3351060.790	1471789.062	0.4670000080
3351881.111	1202065.228	0.4869999890
3354697.420	1463877.941	0.4670000080
3357386.435	1236339.321	0.4869999890
3360266.865	1446459.174	0.4869999890
3368328.054	1487915.580	0.4670000080
3387235.661	1479801.394	0.4670000080
3396846.006	1293853.385	0.4869999890
3413239.878	1371073.777	0.4869999890
3413239.878	1371073.777	0.4869999890
3417516.864	1409293.919	0.4869999890
3418660.500	1473806.714	0.4289999900
3422714.029	1482521.566	0.4289999900
3435831.003	1449435.327	0.4289999900
3460092.135	1461177.201	0.4289999900
3477910.208	1230510.750	0.4869999890
3536368.497	1505705.290	0.4289999900
3539114.708	1409498.413	0.4289999900
3539472.683	1536730.075	0.4289999900
3614941.611	1381258.059	0.4289999900
3616801.302	1539476.976	0.4900000100
3618338.468	1506136.243	0.4900000100
3625882.692	874470.949	0.4449999930
3659242.926	1222710.602	0.4449999930
3663264.968	1499888.000	0.4900000100
3685147.813	1128766.540	0.4449999930
3687585.287	1556574.370	0.4900000100
3700582.185	1549864.221	0.4900000100
3705852.154	1280962.494	0.4449999930
3710325.392	1539777.987	0.4900000100
3715955.959	1554022.554	0.4900000100
3729980.508	1066500.444	0.4449999930
3735746.243	1497093.778	0.4900000100
3753412.509	1447809.922	0.4900000100
3767860.590	1501814.103	0.4900000100
3772075.158	1540113.720	0.4900000100
3773369.552	1558418.325	0.4900000100
3777976.655	1559897.477	0.5260000230
3785290.856	1535399.560	0.4900000100
3788789.032	1384421.950	0.4449999930
3818555.205	1418969.761	0.4659999910
3819660.756	1554891.777	0.4869999890
3845505.977	1461168.013	0.4659999910
3876779.041	1530756.461	0.5640000100
3879718.276	1005011.897	0.4449999930
3879980.481	1534223.615	0.5640000100
3879980.481	1534223.615	0.5640000100
3890051.214	1471126.903	0.4659999910
3892622.781	1377380.196	0.4449999930
3926470.882	1316775.394	0.4449999930
3950381.736	972035.114	0.4449999930
3950659.837	1535586.627	0.5640000100
3950747.358	1537422.439	0.5640000100
3955467.541	1130506.407	0.4449999930
3984726.276	1418243.266	0.4659999910
3985483.020	1363219.725	0.4659999910
4014366.574	1475571.262	0.5479999780
4018363.823	1169655.892	0.4449999930
4042386.879	1540455.876	0.5562502150
4053637.927	1384144.213	0.4659999910
4058142.907	1427954.664	0.4659999910
4091954.973	1492774.730	0.5479999780
4114646.939	1495729.294	0.5556850430
4124606.341	1532124.517	0.5560361150
4136676.679	1471270.516	0.5479999780
4148221.200	1375712.273	0.4659999910
4181694.692	1538080.562	0.5581675170
3623275.357	2196143.617	0.5920000080
3638470.034	2196292.341	0.5920000080
7070502.632	2614463.649	0.2549999950
7070786.093	2614566.111	0.2549999950
7074010.375	2626585.594	0.2549999950
7084241.527	2598959.074	0.5490000250
